$1980-01-01

JDAY,TAIR,TDEW,WIND,PHI,CLOUD
58,-0.4494416657897773,-3.3974715817120114,2.2651974088056965,5.311310178408176,9
59,-0.9795221765749034,-1.9954945266683808,2.055142413388448,4.545224760894598,9
60,-3.96023609356439,-5.987296810874568,0.953475984618627,4.212555565402721,9
61,-5.793261766389321,-7.642832176328739,0.8059643038859353,3.431646886081834,9
62,0.3551914604107651,-1.0002438584679112,2.8890679015441725,1.8971901577904826,10
63,-0.6071936379481713,-1.7082429481505983,3.0681423991444015,2.0514838683093792,9
64,0.46926452823925047,-0.7374316309364417,0.7914635502390026,0.954776010594296,10
65,0.28368297013020083,-0.5446779520699465,0.5939845817320596,1.8519371605469859,9
66,1.3609924278686094,0.41909044226252945,1.1092071677271387,5.1031623637676855,10
67,0.7604062386671444,-0.6436495525648525,1.7147283332599408,2.6736328929942212,9
68,0.0929936627154575,-1.9158238330837776,2.726232947720946,4.21070493823595,6
69,-3.753141564516511,-6.1745680955783655,2.1665962252562183,4.242786782269846,5
70,-3.3751681158908013,-6.365097693534835,1.0378301139720305,4.048178889840781,9
71,-4.313291405047437,-6.472965617669729,1.7855255089424718,4.09701476141255,8
72,-5.033058411383081,-8.327478416456472,2.0232839549672996,4.8945026951043165,4
73,-7.632477162235887,-12.171802269388081,3.261954009126842,5.17374739359993,3
74,-10.377892414078076,-13.968118284363186,2.2451069605652636,4.809448879494143,6
75,-7.799755951999259,-11.669159983728548,0.31718600076086273,5.846215464439552,5
76,-7.158733414127255,-11.818173404698427,1.8853818783186882,5.618409999480586,9
77,-11.767200225242846,-16.034289449751384,1.2706807448470678,4.109685704524691,9
78,-3.3057878544876758,-4.807870376384528,2.3486568959880354,4.421362823542127,6
79,-2.3417001730267657,-4.354528550896589,0.24669350207137947,5.087565730941582,9
80,1.088153485786279,-0.5335575475199903,2.5893577351184414,2.245873053432535,9
81,0.05851635490159879,-2.272788819138441,2.62115367352549,3.0694367993514824,6
82,-1.1481894185825468,-3.6250300124172554,1.6089313763588082,3.352316173006251,5
83,1.6823549883555415,-0.34673475108013463,3.240194004666969,1.9686611737186543,9
84,0.00829015339502348,-0.6996222554664655,1.5311404531819546,1.7758266228200232,9
85,-0.03555136147934945,-1.3635104071008755,1.8150838398582934,1.8858433273244832,9
86,-0.07215689817059001,-1.5462557218723987,1.5057115702770478,2.6743932184085577,6
87,-0.6084705752746231,-2.5604366168315096,1.7252343883210561,2.999370478697027,9
88,-1.4606134177844297,-4.534308424454821,1.3514117994562278,4.0071045136764205,5
89,0.0163774231291427,-2.2227469986634674,3.5744962445270656,2.426454984106307,6
90,-0.3173288648467292,-0.9976490974062244,3.1656328769210873,1.9998956452081924,9
91,2.524707978029312,0.0806594637911644,2.555791999917001,2.9916586868969848,8
92,1.5069583832225817,-0.29617664983931036,3.9209989416337026,2.1877162146328493,9
93,-1.6076307329961992,-3.028591282077741,1.257727921415035,2.9505271975312666,5
94,1.396670993124303,0.046085688195944385,3.975785283650427,1.8073916878698415,10
95,0.9472842002758171,0.2811626677005279,2.2498225564361873,1.286195729966207,10
96,-0.09838669754373086,-1.0464741595534974,1.3592523176130928,1.7155474852719734,8
97,0.840657802380008,0.0671979557852751,1.2526310089942152,1.4845035070036043,10
98,0.011900692554547732,-2.6656226815991317,1.6747548147859739,2.584489112647383,8
99,0.7042858428394538,-1.7062325217210628,2.167620826555045,1.6519138260789197,8
100,2.0204125396135737,-0.07287381956723493,3.457884001645457,1.4743795687419572,10
101,1.5888730837519915,-0.2904925777960443,1.1265606214249513,0.6976399559673364,6
102,1.8648203710102962,0.03755958013096006,2.020111685852731,6.153611141102261,9
103,-0.7523314297030765,-4.003409637501932,2.0414954284671047,4.37189158327805,3
104,-0.09564095339192136,-3.0172231379911523,2.5009214789436265,3.081207829017272,6
105,-0.45990967753385803,-3.2295638293226148,1.9299254751613208,2.904954780883841,7
106,-0.18579288637675972,-2.614872038355486,0.8500115367423441,1.338151004252354,9
107,1.4579926125150564,-2.969720535915144,2.7693755935908166,0.17458805028405125,8
108,0.45808411722589426,-1.1272691835974342,2.4062021739761756,1.0720903175385192,8
109,1.0218769164003447,-1.0939767616296194,2.6396938391799836,0.03391084769554481,9
110,1.4955177825899568,-1.1073749314459178,2.529964652577387,5.304221598069068,7
111,-0.13316612346682177,-3.1682570522842752,1.5000887157683356,4.453790711596045,6
112,0.6841503857260136,-1.5081020104978506,3.205309127177469,1.9142110580319374,9
113,0.8205223452666246,-0.13702263262717906,2.0907423387149446,2.098824544499803,8
114,-0.08145460860748699,-1.8897468476901054,1.6442699278327613,2.2572070582390773,6
115,0.6383879831956847,-0.6851295796586783,1.1598019792626988,1.2114526277423785,7
116,1.958175672172274,0.3647997277660693,1.1854403968766067,0.10337068888520129,9
117,2.748492363872174,1.0878948927016836,2.192349730192185,1.3994863100309125,8
118,1.6122119090424576,0.9206207725706008,2.0682210177104055,1.1395953635457796,10
119,3.0070499381689046,1.748059260015168,0.31989492111503204,1.9494907843754843,9
120,1.749956740658945,0.07491205355830743,1.9516880621602064,1.3791328392309696,8
121,1.9535994319192014,1.1325554587560873,2.1981751752424263,0.2940974264183305,10
122,2.4619750078493894,0.9017300256846852,1.3759904598316584,5.623464546402211,9
123,1.702096300211167,0.3878230536158753,0.795155615387992,4.7383308497258625,8
124,2.6338975654525143,0.28312285070251164,2.1193137491988048,1.8948532138078158,8
125,3.2294525025640155,2.0759574009880453,2.6966073803921464,1.7198986375635807,9
126,3.580896404846669,0.6556219789958959,0.29359552132553074,5.611345442675333,8
127,3.7167247238370464,2.0375812309958974,2.1654739592941623,0.9439206908922763,9
128,3.0019638144648297,1.603346524889048,1.4809535724639673,1.5160400357108632,9
129,2.580706055917858,1.7410001781217943,2.6702405456581095,0.5728419044077064,10
130,2.9031795824718074,0.9246723012234952,3.8013810270565656,1.900275787496327,8
131,2.0948586072216813,-0.17655692463824835,3.504391843121408,2.5467037367025744,7
132,2.5317888641136506,0.01532392532249105,2.8652579051905245,2.8833350066875756,8
133,3.3182633265191726,0.4337076046934385,3.2566697892172147,2.618068121685943,8
134,3.103122667419143,1.6321286523831304,2.727164883961734,2.0991064273131674,9
135,3.0119372225025245,-0.1661286175751684,1.3070958207540657,2.9035013319487746,6
136,2.7977464117869886,-0.9015328316639284,1.9544885528789593,1.9895771204884243,6
137,3.433194981049496,2.377544041252463,3.5041820289713765,1.2765050509730766,10
138,3.4084989230512406,2.236553329759545,2.67812909034849,1.3856709656300474,9
139,2.121454361988981,0.9814022916466456,3.639856069335605,2.027555721053376,9
140,1.6498546390610045,-0.2407952961468709,1.591468155787045,1.5835661239811512,9
141,3.186234401067054,0.33568151830047555,0.2916394523424165,0.9961398458103127,6
142,3.711975481914237,-0.17280273409556912,0.9690199449729267,2.8933737743799646,9
143,5.430726133753524,2.1781548102062516,1.553924182595402,4.478981497985133,5
144,4.1337081646535125,1.5432794762056687,1.8455509516940751,2.6205868762931908,10
145,3.945163260320726,3.1313020757722256,2.270722299124023,1.7732495203344274,10
146,4.089540214772001,1.7610225276828828,2.125163532039225,2.734257339752762,7
147,4.406314651018704,2.1026538670695345,3.731868646038058,2.5663384190289293,10
148,4.476128507282965,3.4241289381036495,0.9735148264336151,2.467695996898595,9
149,3.903844855592922,2.7417005238953607,0.987089498433965,5.001673892886546,9
150,4.158404222651711,1.934966689495127,1.293783853752537,2.300976734149711,7
151,4.285208981988831,3.533417596124764,1.1902023568070368,2.565307160560794,9
152,4.121835059846603,-0.055588562706475386,4.161116245695376,4.470304048256347,4
153,6.057541593953033,2.076971237596865,2.001461655112733,4.4427553226007195,7
154,9.510643412389356,4.601182299095569,1.5454259359457476,3.548691788160188,9
155,12.111650251930769,5.6044523740355885,1.2786054407393348,3.4496129492281917,6
156,15.265020168243268,10.814055591039732,1.9490931384273433,3.3529923587250097,6
157,12.815306574535839,9.292703428220875,1.1712891157507432,4.055978324265579,6
158,13.792527728444384,9.20841229487553,2.532997194470963,3.229232165956692,5
159,9.07389121215175,5.0205820845213225,1.9554931957341097,3.7088236414136664,8
160,8.539607202492903,2.151805316957166,1.6876589966733342,4.950713292674346,5
161,8.758934832459715,3.3808111587587177,1.7103840896936815,4.461844267144683,9
162,10.812336244470089,6.032486860925985,2.020042871785902,3.2880523195797124,9
163,8.79652026145618,3.6410857314787677,2.1600050024941067,3.9509192412093403,9
164,7.146091740078987,4.2874548125466845,0.3943008406687954,0.09125035643878564,10
165,6.726942842029587,3.969615563395621,2.0461510775097365,5.4417926395827925,9
166,9.97927186253537,5.792771101216999,1.8511743544819623,6.264458499424436,7
167,9.16618960740891,4.975763872157188,2.0682912165058887,1.44998021307574,7
168,8.113321830583402,3.508275799427338,2.5244606228614175,2.2211262558812135,8
169,8.865506175437076,2.5013051381453124,1.060569124954323,5.182354395063367,7
170,9.522537535489505,3.1402730465292166,2.0598121511486944,4.830891651316501,5
171,9.648615240351091,4.146832531551013,0.31858665461677593,4.112824614693386,8
172,8.592417109057578,4.5308711585977335,3.881953849658568,3.19528059499885,10
173,9.355544047163391,6.749989435012253,1.223739304414799,5.12358461195749,9
174,7.903509499096685,5.508237129143822,0.9801423075478775,0.04756086113362073,10
175,10.424112066481086,5.252485495286123,2.383757030324333,5.760688157615413,6
176,10.413169473228947,6.952699331301346,2.5204460292270356,2.234094774109741,9
177,8.726107052703298,7.379500289411055,2.1533280333682066,2.5545755724685404,10
178,8.428278210275437,6.845382327383561,2.2640550532413397,4.841811520391909,9
179,10.982184322340288,6.967501676669258,2.455396494782718,4.86232372396542,3
180,8.724679757931256,4.862690400596364,3.298475657277061,4.6849183058481225,4
181,8.786053433128018,4.072820804711171,2.944003197125908,4.844419893116047,6
182,10.650100405384023,6.1665303217581595,0.6417237507244895,5.936452969399689,5
183,11.502758579598435,6.7501198071649355,0.4385248108198273,3.0280490198551373,8
184,9.637090819119862,6.673559263450954,2.9774972927855328,2.557896729625943,9
185,9.638479309142554,6.749712570230258,2.0904720149421716,4.802117923129693,8
186,10.924683900154719,7.356902839791417,2.1135536080152595,4.694928414914657,7
187,14.999439286722179,10.503215396886901,1.3747999736128635,3.181204159030406,9
188,11.358818447247018,9.25788485073133,1.2198629509818268,3.7671690486217555,8
189,10.966338600835229,6.89428168203051,0.986430795697237,4.878222562940624,6
190,10.933014840290866,6.692699399379421,0.49798853368919793,4.668500983474548,9
191,10.310508480121257,5.674199825823166,0.2783948067595059,5.333178026826653,8
192,10.687714936283498,6.536727653409002,0.972286981890673,2.344895379392622,10
193,12.644560208251619,10.358239048151972,3.08262819518267,3.0775712770745653,9
194,11.27458338587087,9.16584930350075,1.848926007590926,3.006417682037206,10
195,10.45629993250293,7.090569884531192,1.6219897210127001,5.1835162740508824,9
196,12.888934452243802,8.081377346531326,1.4773386465791951,5.058676530014807,3
197,12.13081889985881,6.846634960676624,1.3386937788079893,5.140524109213011,3
198,11.859600515428042,7.9355865239271,0.29331446329064204,0.07579213379953717,8
199,11.273194895848178,7.795089781473337,2.0674737770862013,1.5886460940254752,9
200,10.499343123206131,7.241247550351204,3.6660459465119253,1.5071540464819613,9
201,10.644671745580297,8.94390517411722,2.722379399142851,1.1134229141633127,10
202,13.582253803570268,8.66861300629472,1.106228050078288,6.200272071012515,3
203,15.381736872967622,9.825165900696902,1.3416059020482436,1.1668986246235065,1
204,13.789138816950071,9.816206688134628,1.4360557033075418,1.4210189922954906,1
205,16.440691930267292,9.396752645446497,0.7217021489108882,5.982160360203761,2
206,15.890849881284794,11.999811131720662,1.1137946486543306,1.4977580103124812,6
207,14.99018268657096,9.824351426827604,0.6910905724296857,5.5251673666317584,6
208,16.903521937828373,12.285691459844031,1.542040627993756,5.036652167284894,9
209,16.79475688605146,8.583093250018464,1.600593535785119,4.81528694465381,8
210,11.05057366221132,8.180335921650965,2.0644074784017925,4.423887392572029,4
211,13.270306378474118,9.507928328605601,1.2652977569450232,4.6997377557498945,10
212,12.067411188822916,8.508976127912433,3.0891067874148628,5.094653303808319,6
213,11.577274210815801,7.748257533988749,3.220639006712824,4.808511175544417,7
214,11.259392760342962,7.878067777480396,2.875149677669171,4.761848195129022,4
215,12.448984212635139,7.6353992981336205,1.3078899073901067,4.135186131828048,7
216,11.192775639014542,7.421379180931979,3.472046163204076,4.561709189775178,9
217,13.018560599992668,8.303158915780557,1.699843474368699,4.900166034859092,5
218,17.206874185223114,12.353110464322924,0.7273338084572757,5.368597319952454,7
219,16.534041259806656,11.946135202085145,1.6313893611432584,3.873838229097861,8
220,12.254842887621066,8.859274180950194,1.4902015768290304,3.91273709698521,9
221,11.262247779828442,8.81166734385613,0.4992249279420739,4.383247856963048,9
222,10.819243922994815,8.892135537528418,0.24978053885290236,0.2938663952668102,9
223,10.38385345145582,7.222525843689482,1.1335263525083983,2.7433426760576336,8
224,10.132135900150843,8.10851857297115,1.4424642280908475,2.5052727587602392,9
225,10.338173139687797,5.7483990915466165,0.8075070974499371,3.8941789355756473,7
226,8.871168960721093,5.573981122016107,1.222394734992422,4.450254704203532,6
227,10.99102092870578,5.226409081285055,0.648988508539596,2.871314141103572,8
228,11.26367528957121,10.670440487741416,1.4124769616084212,2.321302866876842,10
229,10.68791302666176,8.713504573564819,2.3594696029426325,4.6973568593124675,7
230,9.930381189842024,5.994437966439818,2.5029138804194937,4.497862645865621,5
231,11.20467155353748,6.412788313647013,5.422856789576094,4.278296194842016,5
232,9.460254647896193,5.215455295759,4.833750390896605,4.657638090866103,4
233,8.698440281848207,4.746549015354617,3.019102472549863,4.610517921146101,8
234,9.755273328064618,7.426013474808428,0.9185253574793975,4.796201940397482,9
235,8.584715339009108,4.223295106763146,1.381065555677468,5.843621396128591,3
236,10.667452053682268,2.8717664926235784,0.7884376618580868,0.006319744422318384,3
237,10.193994655669997,5.956521016541899,1.8968534129394186,1.2838280640291133,8
238,11.785668018836986,5.430318011847248,0.8357337889514256,5.417681312826424,4
239,12.207735066110331,6.4418579752353935,2.095078939463266,4.819078207032965,4
240,13.965951232598172,8.253866880913222,0.5532473852116657,2.4983165923361472,8
241,12.229623548832478,10.344354718619172,1.0493472716251409,5.6746626862056075,8
242,11.76663455560032,7.847312918118746,0.6887829748170818,5.228292779668095,5
243,11.07857485959454,7.935364501770607,0.6077194861981247,0.9007122551271366,9
244,9.179986901736129,8.255130779243132,1.372485433734402,5.343732478864383,9
245,10.882970595937934,7.259044870290381,3.7960072877210314,4.84095846547062,3
246,6.100035924036774,0.6830418480773801,2.9668715095193123,5.248930482221688,5
247,5.03199750057297,-2.024047921461431,3.6899336155659044,5.340252373333442,1
248,5.661040380743202,-0.1150446717866771,3.9927937854597273,5.462551543752691,7
249,6.732299945509965,0.8402780297172967,2.0027723226837866,5.032718443035208,0
250,7.70416429292726,2.662657691073491,1.4634155293250213,4.962782330580869,2
251,7.878566086332171,3.5284830359259445,2.504489605142592,1.1719474038754658,10
252,7.686217934239153,6.654732443726687,3.667794653013921,0.03916587483654278,10
253,7.820125379834963,6.495443570420491,0.6636177183293374,3.957166053763559,9
254,8.002349944975776,5.823392318868343,1.6654321976335154,2.4834475286037216,9
255,7.195223967054403,5.345525698949757,2.5056866124450337,1.4066231261225561,7
256,9.456004998712103,7.770986171869879,5.000332749629277,1.7698082400827804,10
257,12.34260776923702,11.274109769606412,1.3967897273604222,2.892900903706753,10
258,15.160646246312524,12.50038777106414,2.177570174115084,3.239960315351602,7
259,15.553625485277678,13.104289659294636,2.4363984209572926,3.5605539321807265,7
260,13.469086899197976,11.176401646289719,1.8643176598873625,4.415924292619178,8
261,10.67497690037328,6.630921220397397,0.9852457592894008,5.073976305823249,9
262,9.3391235857178,6.409230520435187,2.1000907272628413,5.176022431915059,6
263,8.067693097122174,2.4610833694410985,4.02101065260778,5.2291092310534735,0
264,9.034955814106638,4.614356927407641,0.4688001274361948,4.276976234494967,9
265,10.708108639489751,9.574070531562711,0.3061564742650086,3.354773416538488,9
266,7.936086466742722,6.288121712122461,1.299674052032048,3.392635164347758,5
267,7.984863749330941,5.574606088910741,1.349223136138568,3.2888138121525494,8
268,7.959094618906988,5.850487848863736,1.2218119825360072,3.7968815081008156,7
269,8.048366249304195,5.217437738971512,2.0972317796016733,1.6310567585249176,10
270,9.880735487663856,9.400002278259024,4.910150214369385,1.7013695224310499,10
271,6.609896575996231,4.78308818237889,2.5692855010202567,2.3048880098509454,6
272,7.199825597487234,6.243373033796786,2.9298048885030314,0.8340965177164388,9
273,6.27121657613867,4.565092327416039,4.108428926937803,5.815891589599696,10
274,6.5887290760051656,4.722739047389155,1.5118756664903177,5.118431559249936,9
275,5.924216297715361,5.0614330049186265,1.1066891068869629,5.276487400129073,10
276,4.104953344845512,2.0698226249047593,1.0837752118977912,3.924275395238897,5
277,3.744663570335888,1.3932547005406377,0.2844412516154972,1.6584061361664812,8
278,4.52937380851381,1.0258710426870152,1.6371631417959642,1.3250546004991128,9
279,5.392466000107902,3.2548268986416815,2.2914166772441313,0.23836714070185444,9
280,6.126851461376532,2.7439655746295557,0.8480654157787657,0.9999143367472625,9
281,6.19365426258355,4.584521325856713,1.2066692776912995,5.1668615517634136,10
282,0.6481310583886852,-3.5710725485420767,3.4508509702200936,4.553606180569267,3
283,-0.5881661159484111,-6.479021303500133,2.3323151793457346,5.305235038374284,1
284,-1.6641365673887094,-6.837513387676324,2.2252876864853386,4.972482762174954,0
285,0.7523434282715016,-4.093654583310752,1.0732995366709135,3.058771112353405,8
286,2.8183313935991805,0.8060066753906767,1.618092528334674,4.152555545559898,7
287,5.113675643070792,2.5463301415268234,2.2248621570239315,2.2079108142024713,9
288,6.520542636489665,5.889561844238813,2.1014598750683473,2.0033626310738537,10
289,5.297606022394007,3.4912619259732196,2.4253582773213678,3.573170143360492,6
290,3.382592387794091,0.07204768456313104,1.8599470439329562,2.681205673902071,6
291,4.189124874366257,3.4391249712282956,5.259729849097897,1.7552769322585475,10
292,4.627796602292051,4.068001727686237,1.940619028856774,1.4838455967437834,10
293,4.3164955486676035,3.1497446642720774,1.2769332562727465,2.166661396173625,8
294,2.6531057986139785,1.6713184591801564,0.9100231782523104,3.5521808679036875,10
295,6.185637926438687,3.5514821295157617,5.796799223901906,2.150739734876341,10
296,6.124179349328301,5.371829758748731,5.4965802206120795,1.8298726227227353,9
297,3.9535336621096917,3.0026295361547,0.6203291156965618,1.3822783703687604,7
298,3.145665119513353,2.7439655746295557,1.51165013281853,4.745496630663871,10
299,1.0186639290833455,-0.5426833864988794,1.7283315438674367,4.002738861363919,9
300,1.1994768443502153,0.19450890384769082,0.8405677142485014,5.877722620286747,9
301,1.650618428501275,1.0695205861943577,2.0733948063413337,5.933734802612676,10
302,-1.2784617284204387,-2.2054076641774145,2.317549174368283,4.369411121566717,8
303,-1.8017503378750916,-3.7270792503368853,2.570625738569083,4.095757634824469,6
304,0.6730707708392742,-0.9848370957308248,0.41222100202129747,1.8863819666984842,9
305,-1.518951812765522,-4.082338034993995,2.9038300627423164,5.419794452645593,2
306,-1.9854476152301572,-4.097249773862643,1.5747757047837194,4.325966594618764,3
307,-1.2955045878808278,-3.3623960437628284,0.6413305721641259,3.7762587399169854,9
308,1.246040226665059,0.9008462828086294,1.6812996860804157,0.4789249009373328,10
309,1.751841730531055,1.4615301353197765,2.053946774220627,5.269126675676291,10
310,1.4963943405073223,1.4765271502197947,0.8330373894208757,3.4924903391545548,9
311,-0.250599389731633,-1.208279358127129,0.9946261864808754,3.3410469486077035,8
312,-2.7968456899834564,-3.8644552016649527,2.198910308278712,4.105729183466643,10
313,-3.440949231699676,-7.304565914975342,3.853979386804728,4.951953204957943,2
314,-5.975833608162134,-7.57110377069796,2.1652997617694734,4.381861709958763,4
315,-1.1803181880848115,-2.0075520840473473,2.9905683536760126,2.386096851061958,9
316,0.8699213701884219,0.269267450770144,0.9513223279459282,2.402271488279204,10
317,0.9518055795671785,0.7079301365949959,0.5042413388090746,0.29765635227611864,9
318,0.8511154273645616,0.3391399065542373,1.4877159524271997,2.7855109450397944,9
319,1.1833537505856384,0.8275654145472799,1.497403659928151,1.162711615589847,9
320,0.5976269897183784,-0.19938926485468755,0.3295106174853695,5.310868053822905,10
321,-0.06175638054230603,-2.121052219540502,3.696493906857858,5.137912870065965,8
322,-1.858899291644775,-3.9346684986967375,1.0520145452093825,2.8077822232893976,7
323,0.4326831995343241,0.022498387415680554,1.1843317175698018,1.2396377068442488,9
324,0.6634477896017756,-0.12815344407971452,3.0038285568891654,2.1220214590170383,6
325,-0.45864013222023914,-0.6816796303886576,2.1481361264605927,2.4548082222332965,8
326,-1.3887507210489503,-1.770667416876961,1.560016596474233,3.2690425179715317,8
327,0.6759850848176825,0.16394750522249524,1.5778267848133571,1.8095980025848013,10
328,-0.9311394456690323,-1.2866728451043628,1.3130292288597116,3.45598295374024,10
329,0.6705000181606806,0.1663333939565632,2.289726494602353,1.9467733875977433,9
330,-0.34972238003217626,-0.7311016113091,0.8583359017519473,3.7173528243769796,9
331,-1.7519404918342616,-2.0879906185109576,0.8917578478929366,4.346499398444049,9
332,-0.5283788368586215,-3.001786003667519,4.252559847573275,4.825080894654189,9
333,-3.398244069870543,-6.274884505591558,3.53210502486332,4.568372194787396,3
334,-4.390649344303256,-5.935747464102974,2.2899141527832683,4.6685481465632055,5
335,-7.724394500303049,-8.193479889047751,1.6961272532591176,4.300123499165432,7
336,-4.345299701412102,-5.181811462339965,1.9926296151641745,2.604878686371391,6
337,-4.85549573390864,-5.969080641681046,1.304774094060054,3.7301946634881067,8
338,-4.822213567552353,-5.656187304731816,2.60008446845337,4.112636838576117,10
339,-6.305815077244915,-7.096436677598945,1.6730974596087935,3.857635720521947,9
340,-6.493369873534903,-7.403958455115514,1.2162248723836988,3.7182469494324333,9
341,-3.8092610456271814,-4.311283111793443,0.4972238608819657,2.393192378296699,9
342,1.3854977902373662,1.003203501839721,3.756571946759845,0.8949997936575489,10
343,-1.3322847589249136,-2.0747000530427044,0.7856470184408808,5.6532457813201065,8
344,0.3212515766336992,-1.4892000748887995,2.804121185192288,1.064557624122297,10
345,-2.380085666799573,-3.776812948249301,0.9686030144610812,0.27638760132285745,8
346,-7.3152436050853,-9.030869518265604,1.8066200935218053,4.62748686791587,5
347,-11.697134472060498,-15.591893642727541,2.120680158184017,5.111248666543746,8
348,-13.694064453435999,-17.12547386073618,2.8137217461987283,5.695466245185918,9
349,-16.200407357511494,-19.4829170067205,2.524932335061713,4.471326104241571,9
350,-17.019148649875433,-20.191627129359773,3.106940987505451,4.132553600406934,9
351,-14.588767396071944,-16.825337977439403,2.715302100337684,4.234178835602777,9
352,-9.351720631190005,-10.825306091220114,1.1674367774258645,4.43038584789628,8
353,-7.072871123032087,-10.090745338811416,2.2732508367537108,0.9232879641292412,7
354,-3.721161193507669,-7.265976522190499,2.4036197570215165,1.1182735821375585,6
355,-2.941575390974606,-5.070351604113398,3.018184384522707,1.6780530220078917,8
356,-3.248554431248806,-7.04708547531186,0.8358679608394332,1.2438522245480146,5
357,-11.070646634766206,-12.36492931359038,1.0116781184246773,4.033613717926433,9
358,-7.94408077176945,-9.78322356129479,2.2763441831290354,1.528956561537941,7
359,-2.880101271940134,-6.909439264851358,3.0122112284514513,0.9075602213298293,6
